date,n_obs_to_n_assets_ratio,low_sample_warning,ill_conditioned_warning,covariance_method,covariance_annualized,covariance_trading_days,covariance_fallback_used,covariance_fallback_method,covariance_failure_note,covariance_min_eigenvalue,covariance_max_eigenvalue,covariance_condition_number,covariance_point_in_time,covariance_psd_repaired,covariance_jitter_added,covariance_min_eigenvalue_before_repair,covariance_eigenvalue_floor,covariance_relative_floor,covariance_psd_notes,covariance_observations,covariance_assets,covariance_ewma_halflife
2026-02-27,8.0,False,False,ewma,True,243,False,,,1.9860783041625715e-06,0.8169581937316965,411342.38867594214,True,False,0.0,1.986078304162566e-06,8.169581937316966e-07,1e-06,symmetrized,240,30,60.0
2026-03-06,8.0,False,False,ewma,True,243,False,,,1.92169473104025e-06,0.85682453135844,445869.22028694145,True,False,0.0,1.921694731040341e-06,8.568245313584384e-07,1e-06,symmetrized,240,30,60.0
2026-03-13,8.0,False,False,ewma,True,243,False,,,1.8567220087410206e-06,0.824123382237422,443859.3275448012,True,False,0.0,1.8567220087410058e-06,8.241233822374218e-07,1e-06,symmetrized,240,30,60.0
2026-03-20,8.0,False,False,ewma,True,243,False,,,1.799528038776151e-06,0.8561604567356722,475769.44525851466,True,False,0.0,1.7995280387761362e-06,8.56160456735673e-07,1e-06,symmetrized,240,30,60.0
2026-03-27,8.0,False,False,ewma,True,243,False,,,1.8653304021371053e-06,1.0258078635807606,549933.600184447,True,False,0.0,1.8653304021367923e-06,1.0258078635807603e-06,1e-06,symmetrized,240,30,60.0
2026-04-03,8.0,False,False,ewma,True,243,False,,,1.7196027904368549e-06,1.0433183103570793,606720.5264839274,True,False,0.0,1.719602790437418e-06,1.0433183103570788e-06,1e-06,symmetrized,240,30,60.0
2026-04-10,8.0,False,False,ewma,True,243,False,,,1.979408313507459e-06,1.167478578467835,589811.9001021541,True,False,0.0,1.9794083135076616e-06,1.1674785784678352e-06,1e-06,symmetrized,240,30,60.0
2026-04-17,8.0,False,False,ewma,True,243,False,,,1.9319003711728136e-06,1.1298687154071319,584848.334969372,True,False,0.0,1.931900371172624e-06,1.129868715407131e-06,1e-06,symmetrized,240,30,60.0
2026-04-24,8.0,False,False,ewma,True,243,False,,,1.8681685209065469e-06,1.0848785278964455,580717.7006547555,True,False,0.0,1.868168520906645e-06,1.084878527896446e-06,1e-06,symmetrized,240,30,60.0
2026-04-30,8.0,False,False,ewma,True,243,False,,,1.8751802904709337e-06,1.0519217571798545,560970.9970424627,True,False,0.0,1.8751802904708547e-06,1.0519217571798548e-06,1e-06,symmetrized,240,30,60.0
2026-05-08,8.0,False,False,ewma,True,243,False,,,1.8433839857982382e-06,1.0605734480301834,575340.4912926618,True,False,0.0,1.8433839857980558e-06,1.060573448030183e-06,1e-06,symmetrized,240,30,60.0
2026-05-15,8.0,False,False,ewma,True,243,False,,,1.7852013369838773e-06,1.028083823945066,575892.3672340667,True,False,0.0,1.7852013369839125e-06,1.028083823945066e-06,1e-06,symmetrized,240,30,60.0
2026-05-22,8.0,False,False,ewma,True,243,False,,,1.7606226012060095e-06,1.0097486990191509,573517.9693407791,True,False,0.0,1.7606226012061257e-06,1.0097486990191512e-06,1e-06,symmetrized,240,30,60.0
2026-05-29,8.0,False,False,ewma,True,243,False,,,1.72167439593305e-06,1.0059700357988808,584297.4944479569,True,False,0.0,1.7216743959329646e-06,1.0059700357988804e-06,1e-06,symmetrized,240,30,60.0
2026-06-05,8.0,False,False,ewma,True,243,False,,,1.6814010087514306e-06,0.9736635298217162,579078.7115946457,True,False,0.0,1.6814010087516134e-06,9.736635298217162e-07,1e-06,symmetrized,240,30,60.0
2026-06-12,8.0,False,False,ewma,True,243,False,,,1.7720193171295745e-06,1.0700218991032582,603843.247508467,True,False,0.0,1.7720193171295922e-06,1.0700218991032585e-06,1e-06,symmetrized,240,30,60.0
2026-06-18,8.0,False,False,ewma,True,243,False,,,1.7440847307042783e-06,1.142561499491177,655106.6466993261,True,False,0.0,1.7440847307043005e-06,1.1425614994911767e-06,1e-06,symmetrized,240,30,60.0
2026-06-26,8.0,False,False,ewma,True,243,False,,,1.722181045839304e-06,1.1405782831489293,662287.0957176683,True,False,0.0,1.7221810458391068e-06,1.140578283148928e-06,1e-06,symmetrized,240,30,60.0
2026-07-03,8.0,False,False,ewma,True,243,False,,,1.5909875596473205e-06,1.1693564155238514,734987.7806606272,True,False,0.0,1.5909875596473532e-06,1.1693564155238515e-06,1e-06,symmetrized,240,30,60.0
2026-07-10,8.0,False,False,ewma,True,243,False,,,1.6923553851607204e-06,1.1637378536566563,687643.8978838584,True,False,0.0,1.6923553851605984e-06,1.1637378536566544e-06,1e-06,symmetrized,240,30,60.0
2026-07-17,8.0,False,False,ewma,True,243,False,,,1.6770637546394476e-06,1.2131177259416637,723358.1446058216,True,False,0.0,1.677063754638862e-06,1.2131177259416632e-06,1e-06,symmetrized,240,30,60.0
2026-07-24,8.0,False,False,ewma,True,243,False,,,1.63246187424668e-06,1.400720785312024,858041.9594536652,True,False,0.0,1.6324618742471545e-06,1.400720785312024e-06,1e-06,symmetrized,240,30,60.0
2026-07-31,8.0,False,False,ewma,True,243,False,,,1.660846125957187e-06,1.476064356550939,888742.3906897133,True,False,0.0,1.6608461259571127e-06,1.4760643565509386e-06,1e-06,symmetrized,240,30,60.0
2026-08-07,8.0,False,False,ewma,True,243,False,,,1.6912153176224385e-06,1.518786553582561,898044.464094446,True,False,0.0,1.6912153176224684e-06,1.5187865535825607e-06,1e-06,symmetrized,240,30,60.0
2026-08-14,8.0,False,False,ewma,True,243,False,,,1.7001600317657578e-06,1.463560670548611,860837.0054603515,True,False,0.0,1.7001600317656701e-06,1.4635606705486109e-06,1e-06,symmetrized,240,30,60.0
2026-08-21,8.0,False,False,ewma,True,243,False,,,1.6528045107078596e-06,1.5073085697270199,911970.2662727324,True,False,0.0,1.6528045107083691e-06,1.5073085697270188e-06,1e-06,symmetrized,240,30,60.0
2026-08-28,8.0,False,False,ewma,True,243,False,,,1.6088313785368049e-06,1.4444610961173998,897832.4984132918,True,False,0.0,1.6088313785369084e-06,1.4444610961173996e-06,1e-06,symmetrized,240,30,60.0
2026-08-31,8.0,False,False,ewma,True,243,False,,,1.5887078067268649e-06,1.4298691206786578,900020.2017163531,True,False,0.0,1.5887078067267232e-06,1.4298691206786585e-06,1e-06,symmetrized,240,30,60.0
